,id,album_id,album_name,duration_ms,popularity,track_name,artists,msPlayed,endTime,release_date,genres
322,14I5NCZR2Ml2egUlLPxSKL,7uU6IUooGwe60ajUtMfBy2,Stirling,128873.0,34.0,Stirling,['Olma'],114986.0,2023-01-09 14:12,2021-09-17,[]
323,6nqq13r13sPOS7C3ydOi7L,6FoaIAh5ydGk4iEk32ECpk,Quasar,250604.0,50.0,Quasar,['Tevvez'],352215.0,2023-01-09 14:21,2021-06-07,[]
324,5Z8Dj3LtbyCMiwE86rhg2f,6o86bV7TAt5x4exc2qLDqC,Actual Life (April 14 - December 17 2020),285375.0,73.0,Marea (we’ve lost dancing),"['Fred again..', 'The Blessed Madonna']",81957.0,2023-01-09 14:22,2021-04-15,[]
325,1JQ6Xm1JrvHfvAqhl5pwaA,2tzbNCAUTmW4MIM2Ulvrwl,Commodores,256426.0,75.0,Easy,['Commodores'],1560.0,2023-01-09 14:22,1977-01-01,[]
326,0qemIQjSxcKyf42VPfZnfa,4vAhQeeWkSjVn0p5GAaLBx,How Can You Mend A Broken Heart,212800.0,74.0,"Night Fever - From ""Saturday Night Fever"" Soundtrack",['Bee Gees'],1170.0,2023-01-09 14:22,2020-12-11,[]
327,14Hg8gKCCboRLw0yXpcrMV,6siJjSXj7shJrMIKY1yMzE,Sweet Harmony,162310.0,60.0,Sweet Harmony,"['Plastik Funk', 'Dario Trapani', 'Ivan Cappello', 'Sh3']",930.0,2023-01-09 14:22,2022-01-21,[]
328,3ZSqMer9RLSglvi18bWXYV,1PjYHybPrB6rU3qABrNldm,Berlin Calling (The Soundtrack by Paul Kalkbrenner),230500.0,68.0,Sky and Sand,"['Paul Kalkbrenner', 'Fritz Kalkbrenner']",230500.0,2023-01-09 14:26,2013-07-12,[]
329,5vmRQ3zELMLUQPo2FLQ76x,6OMYQUITdN6wBaWfEtgooI,The Age of Consent,302413.0,74.0,Smalltown Boy,['Bronski Beat'],16602.0,2023-01-09 14:26,1984-10-15,[]
330,3ZSqMer9RLSglvi18bWXYV,1PjYHybPrB6rU3qABrNldm,Berlin Calling (The Soundtrack by Paul Kalkbrenner),230500.0,68.0,Sky and Sand,"['Paul Kalkbrenner', 'Fritz Kalkbrenner']",194150.0,2023-01-09 14:30,2013-07-12,[]
331,63oFS9JTsvadCXUqwqA7p0,74x8LKWeBPXDJxB0IDlCep,Shizukana,131786.0,67.0,Shizukana,['Isshi Matsuriza'],128624.0,2023-01-09 14:32,2022-04-08,[]
332,577YBGuskWkVDCxZrLRB4v,4iF44RCCybJtkBkMoqrLW2,Street Gossip,154023.0,82.0,Pure Cocaine,['Lil Baby'],115925.0,2023-01-09 14:34,2018-11-30,[]
333,6DQ0d8YVCs0wi1zHN0fedq,1jXegZ2mzIXJZHjlaD9NLf,About Coming and Leaving,127774.0,45.0,About Coming and Leaving,['Nils Frahm'],121857.0,2023-01-09 14:36,2021-03-10,[]
334,3y3GMygxjeZ8VQDfEoyKh7,6Djgy4mo37pXQgBsLrdFYj,As I Dream,184583.0,62.0,As I Dream,['Johannes Bornlöf'],178572.0,2023-01-09 14:39,2022-05-13,[]
335,2ITf0bqgdjdjFIwoVyJW7r,7CpCr4dd0czgA82c8BY8bc,Valzer della quiete,236000.0,26.0,Valzer della quiete,['Aiden Button'],226417.0,2023-01-09 14:43,2021-01-22,[]
336,5Gm2tHCFTzb0vHZfReSr5f,4RWOkpGgca2uscV8PX9CeR,Silfur,211440.0,47.0,Opus 18 - Silfur Version,"[""Dustin O'Halloran""]",211440.0,2023-01-09 14:47,2021-06-11,[]
337,5eMUmyDeH1aayf1uZ0Wrga,2EqOuPPTOth7VS70I1kvta,Reflect the Day,65142.0,48.0,Autumn Nights,"['Slowberry', 'Fuzzy & Glad', 'blushful']",174857.0,2023-01-09 14:49,2020-10-05,[]
338,0oufSLnKQDoBFX5mgkDCgR,03nFfkhtHqQZZqprep3G6r,Lost,158420.0,79.0,Trust,['Brent Faiyaz'],143000.0,2023-01-09 14:52,2018-10-19,[]
339,13efPu5TlBN9X9oOo9ItBv,6plr80ML2wuePhF4AqR2bQ,Stardust,175844.0,59.0,Stardust,"['MrHeadA$$Trendy', 'Limbo']",245561.0,2023-01-09 14:56,2019-12-11,[]
340,695BxK7VbbK6M4CRvtR5Sn,03ATVAe2XY1b6rZ7OGbMhw,Although,180635.0,59.0,Although,['Jane Avril'],171692.0,2023-01-09 14:59,2022-03-18,[]
341,14I5NCZR2Ml2egUlLPxSKL,7uU6IUooGwe60ajUtMfBy2,Stirling,128873.0,34.0,Stirling,['Olma'],114982.0,2023-01-09 15:01,2021-09-17,[]
342,1sINJB2tVaHV5r3iKCACHv,3XJLsmXh2yyehGaUn0FWDC,Reframe,127109.0,59.0,Reframe,['Norman Dück'],124594.0,2023-01-09 15:03,2022-04-08,[]
343,2POquMHNneRC4HApAiV2QA,5YgaRDfpuLueyi5hqncqLt,"Folsom Field, Boulder, CO 7/14/18 (Live)",795186.0,33.0,"Franklin's Tower - Live at Folsom Field, Boulder, CO, 7/14/2018",['Dead & Company'],198612.0,2023-01-09 15:06,2018-07-14,[]
344,4OXMONKgLmW0FZGU6Sm7Hf,1XhIG4rUpR4cNXiegHFsU7,Sunlight Sadness,151479.0,58.0,Sunlight Sadness,['Højsgaard'],145238.0,2023-01-09 15:08,2022-03-25,[]
345,31dgOyBLg64GEgdbsBjwXy,39eaolcUiLPvOYBVwfgIEx,The Blue Hour,285309.0,42.0,My Piano Night,['Federico Albanese'],261070.0,2023-01-09 15:13,2016-01-15,[]
346,5R1Bs4CW8kDoVFZpeuTQiy,2UF3PeBmkML3yJdCLVlclD,Golden Skies,72074.0,51.0,Kind Soul,"['Edwin Pearson', 'Peter Delafose', 'Fomadd']",186162.0,2023-01-09 15:16,2021-07-19,[]
347,2yZU1Y2Zagb4Ymm5gK72ab,2FSycLXewsbnvoqm6F5oKv,Homestead,162250.0,50.0,Homestead,['Chris Donner'],157931.0,2023-01-09 15:18,2022-02-25,[]
348,7McExzjmhDI5NQ6l4D9XR9,6TsyjKCVz1FlcjwglzzbT9,Dismantle,135668.0,58.0,Remove The Complexities,['Peter Sandberg'],130100.0,2023-01-09 15:20,2016-06-17,[]
349,5YZpHsggUWJwLirje3LvqH,1BgkRFDTCvBMxIZyMW8cnf,Alla fine insieme (Together at Last),128015.0,48.0,Alla fine insieme (Together at Last),['Guiseppe Amilcare'],126805.0,2023-01-09 15:22,2020-06-26,[]
350,0YNtAadZvKBBEFARtfoCV8,0ODLCdHBFVvKwJGeSfd1jy,Hard To Imagine The Neighbourhood Ever Changing,167960.0,71.0,Compass,['The Neighbourhood'],140241.0,2023-01-09 15:25,2018-11-02,[]
351,00PnFrg2QQzPqkeuxGxcz9,5qarIzyobiPKOCDZvaWDIj,Relaxing Piano (Neoclassical Sessions),184220.0,61.0,Spheroidal,['Kalen Elmsley'],180775.0,2023-01-09 15:28,2022-08-19,[]
352,5G1xgH1zCwWF4f5aIOUksB,3dE84iT1GkIHixshI0twdV,Duality,124029.0,41.0,Valverde,['Jacques Ferrandi'],124029.0,2023-01-09 15:30,2020-06-15,[]
353,5RrvMr9cuBvmINeTDJvTYH,3Z0iahrofwT3yOgryg08wR,Ostern - Klassische Musik,136706.0,2.0,"Prelude and Fugue in C Major, BWV 846: I. Prelude","['Johann Sebastian Bach', 'Fazıl Say']",171608.0,2023-01-09 15:32,2023-03-27,[]
354,0JIPRHdaAZIS1juhMlk20g,6r6pPLtxb2sZ3KfkVebavn,City Lights (Rework),224783.0,29.0,City Lights - Rework,['Alberto Giurioli'],3419.0,2023-01-09 15:33,2020-09-11,[]
355,6rvLFPlMaxi0kVdBJDdbUQ,4q5qxUovkv7VjfOfkLzHOU,Gaia (The Shape Of Piano To Come Vol. I),242924.0,23.0,Gaia - The Shape Of Piano To Come Vol. I,['Angel Ruediger'],242924.0,2023-01-09 15:37,2020-10-12,[]
356,5vz0Vls8TbtlI58CHQrIpb,08ACq6XiMkbZr3pouk4piJ,Träumerei,127250.0,62.0,Träumerei,['Jørg Sorensen'],127250.0,2023-01-09 15:39,2021-10-08,[]
357,4FhxN8PTyjkBVfwlCnr9Om,6i7mF7whyRJuLJ4ogbH2wh,One Thing At A Time,162475.0,75.0,Days That End In Why,['Morgan Wallen'],143180.0,2023-01-09 15:41,2023-03-03,[]
358,0akRH0jXMDwwgVlTg8nyJH,21tRhVrfsE603drTwiWthE,Bagnàa Come I Trüt De Lagh,210613.0,27.0,Bagnàa Come I Trüt De Lagh,['Giovanni Turchini'],206057.0,2023-01-09 15:44,2020-10-16,[]
359,6zB9GWgc3mjxnqGgHAwvpU,4j3t73htSViFibVCVBpLr5,Different To Our Daily Lives,146960.0,57.0,Different To Our Daily Lives,['Justus Rümenapp'],138823.0,2023-01-09 15:47,2022-04-15,[]
360,2HwCcCi8Up9NECNBRt0yTV,1Vhx6ow2PDJROoX3ND5dEy,Hideaway,148906.0,63.0,Hideaway,['Igulfrid'],146814.0,2023-01-09 15:49,2022-04-15,[]
361,1IqWZERE8ZOVtgE3fmekFv,0wVbGonjdCw4QHcJ4HnRRM,Midnight Improvisations // Momenten,201000.0,47.0,vierde moment,['antinode'],195505.0,2023-01-09 15:52,2022-05-13,[]
362,6axlKJ7OnW6zxM16Hxwbb0,1ZwWzrEoQskuYYnN9bMXgB,Solace,151764.0,69.0,Solace,['Claire Lerdier'],114024.0,2023-01-09 15:54,2022-12-09,[]
363,6JmgdhklkWQBWZBhh8Too2,1vj9YCKCsagqPUV5rdfDVX,Crossing Paths,178958.0,47.0,Crossing Paths,['Lake Isabel'],174262.0,2023-01-09 15:57,2020-07-24,[]
364,3iyH2B4dcjufYE0ZjiUZsC,4UGoF6BHCz2xclaI3J74Zf,Ex Nihilo Nihil Fit,155374.0,38.0,Ex Nihilo Nihil Fit,['Elder Lockhart'],85448.0,2023-01-09 16:00,2020-03-27,[]
365,5UTGQ7EW9lD4sCJs1QjL9l,6Wk54eiOWaHHWGQ8n5oGKh,Horizons,154503.0,63.0,Horizons,['Thalia Mathis'],66421.0,2023-01-10 07:37,2022-11-25,[]
366,4OI6jrwpj1xkejfp6R5uj2,4GbaledvjJ39zGpUtwB3pT,Pale Horizon,144770.0,58.0,"Hana, My Love",['Spencer Zahn'],132461.0,2023-01-10 07:42,2022-05-13,[]
367,0JIPRHdaAZIS1juhMlk20g,6r6pPLtxb2sZ3KfkVebavn,City Lights (Rework),224783.0,29.0,City Lights - Rework,['Alberto Giurioli'],219551.0,2023-01-10 07:45,2020-09-11,[]
368,1IqWZERE8ZOVtgE3fmekFv,0wVbGonjdCw4QHcJ4HnRRM,Midnight Improvisations // Momenten,201000.0,47.0,vierde moment,['antinode'],195508.0,2023-01-10 07:48,2022-05-13,[]
369,3iyH2B4dcjufYE0ZjiUZsC,4UGoF6BHCz2xclaI3J74Zf,Ex Nihilo Nihil Fit,155374.0,38.0,Ex Nihilo Nihil Fit,['Elder Lockhart'],54962.0,2023-01-10 08:23,2020-03-27,[]
370,6nEtaXKHUnrcbTjagD9mXC,4lvsDfnDzSQ5SbV8vAGMW9,Silverfog,156014.0,58.0,Silverfog,['Claudio Polle'],152256.0,2023-01-10 08:25,2022-01-02,[]
371,71G421mQ7cWLT81NM5cOmu,1Gb5WNBbET7YCwhyLd4ACK,Christopher Robin (Original Motion Picture Soundtrack),82986.0,54.0,Storybook,"['Geoff Zanelli', 'Jon Brion']",131443.0,2023-01-10 08:27,2018-08-03,[]
372,0RdeSJMPOXBb8a1MmEP7Fq,5mxzoB3Xja5f0sVuI1nsv3,Svaj,146812.0,59.0,Svaj,['Jacob David'],146812.0,2023-01-10 08:30,2022-04-22,[]
373,4XhZgQHy6yNEB5M3NhZXAG,7nRhGhULaOo98BoVjYzzgD,Dear Buddy,132954.0,59.0,Dear Buddy,['Cinthya Garcia'],132954.0,2023-01-10 08:32,2022-05-06,[]
374,0SqNxTLHdDLZyYHxmyiIP9,3aysyGHF1ct8AGR65HBXbj,Vivid Sky,171803.0,24.0,Terminal 4,['Karl Amando'],171803.0,2023-01-10 08:35,2020-10-01,[]
375,4Ev1LZ4uzjnSvDHpgdyBZK,5F0IQXuHfTV7SBvZVnXERl,The Division Bell,314960.0,56.0,Lost for Words,['Pink Floyd'],167000.0,2023-01-10 08:38,1994,[]
376,5UTGQ7EW9lD4sCJs1QjL9l,6Wk54eiOWaHHWGQ8n5oGKh,Horizons,154503.0,63.0,Horizons,['Thalia Mathis'],142614.0,2023-01-10 08:40,2022-11-25,[]
377,4ckUU6TR19hXSAc5C0DdIf,0GK3JsrJx1KfurBpPzjNau,Ambiguos,191272.0,46.0,Ambiguos,['Ivan Vladusic'],191272.0,2023-01-10 08:43,2022-11-25,[]
378,4FpFfqoAlmkykj4E7nIhsZ,3OnOWPTEYMqhOn7SnFoyBO,Incandescence,117516.0,42.0,Incandescence,['Rebecca Leonard'],117516.0,2023-01-10 08:45,2020-01-07,[]
379,00I0pcNkN3IOX3fsYbaB4N,5XRCcUfwtLNQflDd9cfz4U,The Last Rocket,221892.0,59.0,Infatuation,['Takeoff'],155000.0,2023-01-10 08:48,2018-11-02,[]
381,445KHitEvap0tspDZ3C78V,2yVjc4mMxopxCDyPDBP1Iq,Coulant,148500.0,62.0,Coulant,['Les Rêveries'],144756.0,2023-01-10 08:53,2022-03-04,[]
382,5M9WoeUS6hg8b1YRWMFx0M,1kXMEkViaETUcA6KQNXuv4,Rannoch Moor,116000.0,41.0,Rannoch Moor,['Quinn MacKenzie'],112316.0,2023-01-10 08:55,2020-02-28,[]
383,0sCPbmOcdRcTWVDjHh22id,6vtn108mEHEwVw0Lu1I4HO,Hour of Rest,112653.0,60.0,Hour of Rest,['William Cas'],107737.0,2023-01-10 08:57,2021-10-01,[]
384,5e5tJl04Fp74oHxpsrC7Tk,0lvz7MO3PlK8QDxvvc35pN,Meditabundus,150000.0,60.0,Meditabundus,['Kellen Chase'],150000.0,2023-01-10 08:59,2022-04-27,[]
385,763DOeT2XIrzMjbC3LLF5i,4TVVWsBh3tY8GXupSSoCc4,Lydian Fairytale,105786.0,67.0,Lydian Fairytale,['Nascondiglio'],117857.0,2023-01-10 09:01,2022-12-30,[]
386,239W1Z795G2xYOqdrVLirv,6dT2UTUh4rYKFdakQ01sBc,The tree that I don't forget,198297.0,58.0,The tree that I don't forget,['Giuseppe Califano'],198297.0,2023-01-10 09:04,2022-05-13,[]
387,0PQK5efczMVIIjScPRZYH5,14IZ6aHadzsKrNMnntwLb0,skeletons,171520.0,60.0,atlas,['keshi'],132000.0,2023-01-10 09:07,2019-07-16,[]
388,7Jrx30VldPaujIaP3c2SJn,75lQPJlmH7f4DlqyOpemjO,Un Cadeau,157077.0,57.0,Un Cadeau,['Nel Swerts'],157077.0,2023-01-10 09:09,2022-02-18,[]
389,73WwLsqz0sZQucwkeyybus,6ST5jKASoHoEU1T7pgq5cE,The Midnight Sun,178588.0,58.0,The Midnight Sun,['Hakone'],178588.0,2023-01-10 09:12,2022-05-20,[]
390,4OKN9ufxfRCp1704FHHrUK,4UFWXZQVACzP9FUCbDjpjS,It's the Little Things,192750.0,29.0,Picture of a Friend,['Ivy Rue'],192750.0,2023-01-10 09:15,2019-02-17,[]
391,3ZrYUMwrzUNJ4qVhl8gq7e,4GDHPEzo1ca0jeE3VFMFYw,Everything will be fine,138750.0,25.0,Everything will be fine,['Pop Instrumental'],100008.0,2023-01-10 09:17,2020-10-31,[]
392,1cGpjqxs56wNKE6LOBnUcD,1ZwpOB2GRebtyEZgUjsjhH,Breaks from the Border,223600.0,52.0,Freckles,['The New Mastersounds'],4982.0,2023-01-10 09:20,2011-08-09,[]
393,2aLgFG14lYLiV8YYziZI7Q,1l3v5h34S4SMNKFblH6pkr,Letting Go,181792.0,58.0,Letting Go,['Ron Adelaar'],181792.0,2023-01-10 09:20,2022-05-06,[]
394,2XPxkVgxyj4QVaW78kS5vb,2RtrUW1IaYnI9OAVN4XGDY,Estelle,118500.0,63.0,Estelle,['Doris Casella'],118500.0,2023-01-10 09:22,2022-05-06,[]
395,0XDv7SLyMkGcAnb12fMHa1,2fDm6GpssR8S6uQnDE4MKM,English Settlement,290667.0,50.0,Senses Working Overtime - Remastered 2001,['XTC'],124604.0,2023-01-10 09:24,1982-02-12,[]
396,4OI6jrwpj1xkejfp6R5uj2,4GbaledvjJ39zGpUtwB3pT,Pale Horizon,144770.0,58.0,"Hana, My Love",['Spencer Zahn'],144770.0,2023-01-10 09:26,2022-05-13,[]
397,70pC9IQb39VDNUm3Uio5kD,0sHbXMgCDveBs71HiIJulB,Petites danses et rêveries,146090.0,68.0,Un sourire et une larme (valse),['Tom Kristiaan'],146090.0,2023-01-10 09:29,2022-05-20,[]
398,0acEauszFAvCGw9cNF0kZM,33iYingDDSa1X0iPiotQT8,Frozen Lakes,166890.0,53.0,Frozen Lakes,['Imber Sun'],121300.0,2023-01-10 09:31,2022-12-02,[]
399,7fBv7CLKzipRk6EC6TWHOB,0P3oVJBFOv3TDXlYRhGL7s,Beauty Behind The Madness,242253.0,87.0,The Hills,['The Weeknd'],172263.0,2023-01-10 09:34,2015-08-28,[]
400,0CMjjw0RYpNfQ1VkkL6Bwf,6GNx3naU5PE4SjscEVOfCS,Fleurs de cerisier,160000.0,48.0,Fleurs de cerisier,['Chloé Czans'],160000.0,2023-01-10 09:36,2022-05-06,[]
401,4ngpD9qM5EinF3KKKoyZDB,4jKT4QSTMTuHh7LmMzUtNb,The New Life,138598.0,59.0,The New Life,['Lemos'],138598.0,2023-01-10 09:39,2022-05-13,[]
402,2kEk2uIKtoJD5r65cH7XBP,4YPmrvr0GCO4errUctduu7,Contemplate,173219.0,65.0,Silk,['Sleepwear'],151800.0,2023-01-10 09:41,2022-02-07,[]
403,7jCRVvGKxzAMWDqIiW2T53,39pSeV5BLaPnUAQUtx6ww1,Preludes,139771.0,49.0,City Prelude,['Julius Nilsson'],139771.0,2023-01-10 09:43,2022-12-01,[]
404,4iCLo3ZjF6V1RW4Wz18KMz,5fpiyyKknRiCj5joBh4VA0,Praxedis,172813.0,60.0,Aufgang der Sonne,['Ploxxio'],172813.0,2023-01-10 09:46,2022-03-06,[]
405,63oFS9JTsvadCXUqwqA7p0,74x8LKWeBPXDJxB0IDlCep,Shizukana,131786.0,67.0,Shizukana,['Isshi Matsuriza'],131786.0,2023-01-10 09:48,2022-04-08,[]
406,30HCB1FoE77IfGRyNv4eFq,2guirTSEqLizK7j9i1MTTZ,Nevermind (Remastered),255080.0,69.0,In Bloom,['Nirvana'],168000.0,2023-01-10 09:51,1991-09-26,[]
407,577YBGuskWkVDCxZrLRB4v,4iF44RCCybJtkBkMoqrLW2,Street Gossip,154023.0,82.0,Pure Cocaine,['Lil Baby'],115925.0,2023-01-10 09:53,2018-11-30,[]
408,6DQ0d8YVCs0wi1zHN0fedq,1jXegZ2mzIXJZHjlaD9NLf,About Coming and Leaving,127774.0,45.0,About Coming and Leaving,['Nils Frahm'],121857.0,2023-01-10 09:55,2021-03-10,[]
409,3y3GMygxjeZ8VQDfEoyKh7,6Djgy4mo37pXQgBsLrdFYj,As I Dream,184583.0,62.0,As I Dream,['Johannes Bornlöf'],178595.0,2023-01-10 09:58,2022-05-13,[]
410,5Gm2tHCFTzb0vHZfReSr5f,4RWOkpGgca2uscV8PX9CeR,Silfur,211440.0,47.0,Opus 18 - Silfur Version,"[""Dustin O'Halloran""]",211440.0,2023-01-10 10:01,2021-06-11,[]
411,30s6pYy71WwVpvBk40qdFZ,3Bm7PPhlsVHRJkdDYASNS4,Meraki,248133.0,39.0,On Your Side,"['Opiuo', 'Russ Liquid']",206000.0,2023-01-10 10:05,2014-03-21,[]
412,5eMUmyDeH1aayf1uZ0Wrga,2EqOuPPTOth7VS70I1kvta,Reflect the Day,65142.0,48.0,Autumn Nights,"['Slowberry', 'Fuzzy & Glad', 'blushful']",174857.0,2023-01-10 10:08,2020-10-05,[]
413,0oufSLnKQDoBFX5mgkDCgR,03nFfkhtHqQZZqprep3G6r,Lost,158420.0,79.0,Trust,['Brent Faiyaz'],143000.0,2023-01-10 10:10,2018-10-19,[]
414,2y6mh0Q1gZC7BKThkY92bh,3uLrSFrNqa8CULSIU7e9v5,Egypt Station,184678.0,26.0,Confidante,['Paul McCartney'],127750.0,2023-01-10 10:12,2018-09-07,[]
415,2BHj31ufdEqVK5CkYDp9mA,1ANaxJNBcbOvvycNL4MCL5,Miki Matsubara Best Collection,312293.0,77.0,Mayonaka no Door / Stay With Me,['Miki Matsubara'],84683.0,2023-01-10 10:14,2008,[]
416,13efPu5TlBN9X9oOo9ItBv,6plr80ML2wuePhF4AqR2bQ,Stardust,175844.0,59.0,Stardust,"['MrHeadA$$Trendy', 'Limbo']",245561.0,2023-01-10 10:18,2019-12-11,[]
417,695BxK7VbbK6M4CRvtR5Sn,03ATVAe2XY1b6rZ7OGbMhw,Although,180635.0,59.0,Although,['Jane Avril'],171692.0,2023-01-10 10:20,2022-03-18,[]
418,14I5NCZR2Ml2egUlLPxSKL,7uU6IUooGwe60ajUtMfBy2,Stirling,128873.0,34.0,Stirling,['Olma'],114982.0,2023-01-10 10:22,2021-09-17,[]
419,1sINJB2tVaHV5r3iKCACHv,3XJLsmXh2yyehGaUn0FWDC,Reframe,127109.0,59.0,Reframe,['Norman Dück'],124594.0,2023-01-10 10:24,2022-04-08,[]
420,2POquMHNneRC4HApAiV2QA,5YgaRDfpuLueyi5hqncqLt,"Folsom Field, Boulder, CO 7/14/18 (Live)",795186.0,33.0,"Franklin's Tower - Live at Folsom Field, Boulder, CO, 7/14/2018",['Dead & Company'],198612.0,2023-01-10 10:28,2018-07-14,[]
421,4OXMONKgLmW0FZGU6Sm7Hf,1XhIG4rUpR4cNXiegHFsU7,Sunlight Sadness,151479.0,58.0,Sunlight Sadness,['Højsgaard'],145238.0,2023-01-10 10:30,2022-03-25,[]
422,31dgOyBLg64GEgdbsBjwXy,39eaolcUiLPvOYBVwfgIEx,The Blue Hour,285309.0,42.0,My Piano Night,['Federico Albanese'],261039.0,2023-01-10 10:34,2016-01-15,[]
423,2yZU1Y2Zagb4Ymm5gK72ab,2FSycLXewsbnvoqm6F5oKv,Homestead,162250.0,50.0,Homestead,['Chris Donner'],157931.0,2023-01-10 10:37,2022-02-25,[]
424,7McExzjmhDI5NQ6l4D9XR9,6TsyjKCVz1FlcjwglzzbT9,Dismantle,135668.0,58.0,Remove The Complexities,['Peter Sandberg'],130100.0,2023-01-10 10:39,2016-06-17,[]
425,5YZpHsggUWJwLirje3LvqH,1BgkRFDTCvBMxIZyMW8cnf,Alla fine insieme (Together at Last),128015.0,48.0,Alla fine insieme (Together at Last),['Guiseppe Amilcare'],18508.0,2023-01-10 10:41,2020-06-26,[]
426,4Ev1LZ4uzjnSvDHpgdyBZK,5F0IQXuHfTV7SBvZVnXERl,The Division Bell,314960.0,56.0,Lost for Words,['Pink Floyd'],163703.0,2023-01-10 14:39,1994,[]
