,id,album_id,album_name,duration_ms,popularity,track_name,artists,msPlayed,endTime,release_date,genres
427,4FhxN8PTyjkBVfwlCnr9Om,6i7mF7whyRJuLJ4ogbH2wh,One Thing At A Time,162475.0,75.0,Days That End In Why,['Morgan Wallen'],135891.0,2023-01-10 14:42,2023-03-03,[]
428,31dgOyBLg64GEgdbsBjwXy,39eaolcUiLPvOYBVwfgIEx,The Blue Hour,285309.0,42.0,My Piano Night,['Federico Albanese'],260087.0,2023-01-10 14:46,2016-01-15,[]
429,00I0pcNkN3IOX3fsYbaB4N,5XRCcUfwtLNQflDd9cfz4U,The Last Rocket,221892.0,59.0,Infatuation,['Takeoff'],150524.0,2023-01-10 14:48,2018-11-02,[]
430,4XhZgQHy6yNEB5M3NhZXAG,7nRhGhULaOo98BoVjYzzgD,Dear Buddy,132954.0,59.0,Dear Buddy,['Cinthya Garcia'],129775.0,2023-01-10 14:51,2022-05-06,[]
431,61LRf67gHGilGO4DbIecZz,0LZwgyNIT6ZFHBSUGwAz39,Mitternacht,155693.0,45.0,Mitternacht,['Teide'],153585.0,2023-01-10 14:54,2022-11-20,[]
432,2ITf0bqgdjdjFIwoVyJW7r,7CpCr4dd0czgA82c8BY8bc,Valzer della quiete,236000.0,26.0,Valzer della quiete,['Aiden Button'],75312.0,2023-01-10 15:03,2021-01-22,[]
433,7pgFHs8K5OgB9PGDY3sysE,2ujt9WEAr3yiAMtQHHkyC4,7,346240.0,60.0,Feed Your Head,['Paul Kalkbrenner'],346240.0,2023-01-10 18:53,2015-08-07,[]
434,7pgFHs8K5OgB9PGDY3sysE,2ujt9WEAr3yiAMtQHHkyC4,7,346240.0,60.0,Feed Your Head,['Paul Kalkbrenner'],346240.0,2023-01-10 18:58,2015-08-07,[]
435,7pgFHs8K5OgB9PGDY3sysE,2ujt9WEAr3yiAMtQHHkyC4,7,346240.0,60.0,Feed Your Head,['Paul Kalkbrenner'],21015.0,2023-01-10 18:59,2015-08-07,[]
436,6VYOmnc5zW1PdGi37sR6VY,20EcqsXdtqlmTuaZH0a4V2,London Love (Ben Pearce Remix),316362.0,31.0,London Love - Ben Pearce Remix,"['WESLEE', 'Ben Pearce']",1100.0,2023-01-10 18:59,2019-07-12,[]
437,6VYOmnc5zW1PdGi37sR6VY,20EcqsXdtqlmTuaZH0a4V2,London Love (Ben Pearce Remix),316362.0,31.0,London Love - Ben Pearce Remix,"['WESLEE', 'Ben Pearce']",10740.0,2023-01-10 18:59,2019-07-12,[]
438,4Rnfx020sYy3YoxvA3oMS2,0vJgZZgkoZE372ZjV6a38c,"DJ Central Groove Vol, 15",194840.0,44.0,What I Might Do,['Ben Pearce'],840.0,2023-01-10 18:59,2018-10-15,[]
439,4Rnfx020sYy3YoxvA3oMS2,0vJgZZgkoZE372ZjV6a38c,"DJ Central Groove Vol, 15",194840.0,44.0,What I Might Do,['Ben Pearce'],2630.0,2023-01-10 18:59,2018-10-15,[]
440,4Rnfx020sYy3YoxvA3oMS2,0vJgZZgkoZE372ZjV6a38c,"DJ Central Groove Vol, 15",194840.0,44.0,What I Might Do,['Ben Pearce'],195737.0,2023-01-10 19:02,2018-10-15,[]
441,4Rnfx020sYy3YoxvA3oMS2,0vJgZZgkoZE372ZjV6a38c,"DJ Central Groove Vol, 15",194840.0,44.0,What I Might Do,['Ben Pearce'],17035.0,2023-01-10 19:03,2018-10-15,[]
442,3vkQ5DAB1qQMYO4Mr9zJN6,7iLuHJkrb9KHPkMgddYigh,Voulez-Vous,292613.0,81.0,Gimme! Gimme! Gimme! (A Man After Midnight),['ABBA'],1390.0,2023-01-10 19:05,1979,[]
443,0BgKO3jvcTWhJ8Y8egyAn1,5UDp9amJcdxcM86mM0Hwiy,Me Volvi A Acordar De Ti,254933.0,57.0,Navidad Sin Ti,['Los Bukis'],130500.0,2023-01-10 19:05,1987,[]
444,4UeDMzA4XjmRpl1RHogDzx,6QtnCAFmqOwR75jOOmU7k9,Mamma Mia! The Movie Soundtrack,275133.0,64.0,Voulez-Vous - From 'Mamma Mia!' Original Motion Picture Soundtrack,"['Cast of Mamma Mia! The Movie', 'Philip Michael', 'Christine Baranski', 'Julie Walters', 'Stellan Skarsgård']",3490.0,2023-01-10 19:05,2008-01-01,[]
445,0jE6m6RImpGe0LuXbWxYfF,26izH2XU7NhUJO5EKABho1,Voulez Vous (Workout Bundle / Even 32 Count Phrasing),289239.0,17.0,Voulez Vous - Workout Remix 128 Bpm,['Workout Music Tv'],1880.0,2023-01-10 19:05,2020-03-24,[]
446,0jE6m6RImpGe0LuXbWxYfF,26izH2XU7NhUJO5EKABho1,Voulez Vous (Workout Bundle / Even 32 Count Phrasing),289239.0,17.0,Voulez Vous - Workout Remix 128 Bpm,['Workout Music Tv'],700.0,2023-01-10 19:05,2020-03-24,[]
447,0jE6m6RImpGe0LuXbWxYfF,26izH2XU7NhUJO5EKABho1,Voulez Vous (Workout Bundle / Even 32 Count Phrasing),289239.0,17.0,Voulez Vous - Workout Remix 128 Bpm,['Workout Music Tv'],1450.0,2023-01-10 19:05,2020-03-24,[]
448,6muUc4A9ZENPK7uw1oQ0DC,7mIcGvXdTxCwsN9fvL0QUc,Dance On Abba - The Remix Cover Tribute,245034.0,29.0,Lay All Your Love On Me - Armada Tribe RMX,['Van Reef'],2560.0,2023-01-10 19:05,2012-12-14,[]
449,6muUc4A9ZENPK7uw1oQ0DC,7mIcGvXdTxCwsN9fvL0QUc,Dance On Abba - The Remix Cover Tribute,245034.0,29.0,Lay All Your Love On Me - Armada Tribe RMX,['Van Reef'],850.0,2023-01-10 19:05,2012-12-14,[]
450,6muUc4A9ZENPK7uw1oQ0DC,7mIcGvXdTxCwsN9fvL0QUc,Dance On Abba - The Remix Cover Tribute,245034.0,29.0,Lay All Your Love On Me - Armada Tribe RMX,['Van Reef'],550.0,2023-01-10 19:05,2012-12-14,[]
451,6muUc4A9ZENPK7uw1oQ0DC,7mIcGvXdTxCwsN9fvL0QUc,Dance On Abba - The Remix Cover Tribute,245034.0,29.0,Lay All Your Love On Me - Armada Tribe RMX,['Van Reef'],31830.0,2023-01-10 19:05,2012-12-14,[]
452,4UeDMzA4XjmRpl1RHogDzx,6QtnCAFmqOwR75jOOmU7k9,Mamma Mia! The Movie Soundtrack,275133.0,64.0,Voulez-Vous - From 'Mamma Mia!' Original Motion Picture Soundtrack,"['Cast of Mamma Mia! The Movie', 'Philip Michael', 'Christine Baranski', 'Julie Walters', 'Stellan Skarsgård']",275133.0,2023-01-10 19:10,2008-01-01,[]
453,5qNNrSEL3XOGh6C7BKIMCb,29SO2pjWigaw8OvhE2tOWz,To The Ladies In My Life,213445.0,0.0,On My Mind,['Ellie Goulding'],189268.0,2023-01-10 19:13,2023-04-04,[]
454,0jE6m6RImpGe0LuXbWxYfF,26izH2XU7NhUJO5EKABho1,Voulez Vous (Workout Bundle / Even 32 Count Phrasing),289239.0,17.0,Voulez Vous - Workout Remix 128 Bpm,['Workout Music Tv'],22834.0,2023-01-10 19:13,2020-03-24,[]
455,20HCH8XT2EK1QYe1loAJ8E,54vSb9255iZKykjuytWbZh,Play Me Again,390638.0,65.0,Moon (And It Went Like),"['Kid Francescoli', 'Julia Minkin']",390638.0,2023-01-10 19:20,2017-03-03,[]
456,20HCH8XT2EK1QYe1loAJ8E,54vSb9255iZKykjuytWbZh,Play Me Again,390638.0,65.0,Moon (And It Went Like),"['Kid Francescoli', 'Julia Minkin']",7970.0,2023-01-10 19:21,2017-03-03,[]
457,1pZn8AX1WulW8IO338hE5D,4izD3SCRElbkO06i8yf4Zp,Solitude,207826.0,64.0,Blue Moon,['Billie Holiday'],64444.0,2023-01-10 19:21,1956-01-01,[]
458,2UwgoIMAYT0pDOxUFTjEVJ,189CZXjmGJs7PzbQ0S5WVf,Chill Like That,178908.0,72.0,Chill Like That,"['Sunday Scaries', 'PiCKUPLiNES']",2960.0,2023-01-10 19:21,2022-09-16,[]
459,6nqq13r13sPOS7C3ydOi7L,6FoaIAh5ydGk4iEk32ECpk,Quasar,250604.0,50.0,Quasar,['Tevvez'],16530.0,2023-01-10 19:22,2021-06-07,[]
460,7pgFHs8K5OgB9PGDY3sysE,2ujt9WEAr3yiAMtQHHkyC4,7,346240.0,60.0,Feed Your Head,['Paul Kalkbrenner'],346240.0,2023-01-10 19:27,2015-08-07,[]
461,33tYADyL2aZctrvR59K1bQ,3L1NLn5rcrmV4uVqgaoTI7,Lauren (I Can't Stay Forever),200550.0,66.0,Lauren (I Can't Stay Forever),['Oden & Fatzo'],28472.0,2023-01-10 19:28,2021-10-08,[]
462,0RFRr1i6USZRE66r5vB9OT,55jRiCSPrXaypNbQFnL1ei,CLUB TOPPERIA,171904.0,53.0,FINIMONDO,['M¥SS KETA'],3390.0,2023-01-11 16:35,2022-05-26,[]
463,20j7l6tFtc5lynXpbOQg1O,1BubKJqf6Uc4fNae5kLJJ7,What Could Possibly Go Wrong,127054.0,71.0,Superstar Sh*t,['Dominic Fike'],13310.0,2023-01-11 16:36,2020-07-31,[]
464,1cfaCtaoghJJVLQ9shx6Zf,7yVztUBjdi5y1ZZ793fRXK,特别怪人,130091.0,21.0,梭梭板,['Masiwei'],5420.0,2023-01-11 16:36,2022-12-17,[]
465,6nqq13r13sPOS7C3ydOi7L,6FoaIAh5ydGk4iEk32ECpk,Quasar,250604.0,50.0,Quasar,['Tevvez'],352215.0,2023-01-11 16:42,2021-06-07,[]
466,5Z8Dj3LtbyCMiwE86rhg2f,6o86bV7TAt5x4exc2qLDqC,Actual Life (April 14 - December 17 2020),285375.0,73.0,Marea (we’ve lost dancing),"['Fred again..', 'The Blessed Madonna']",235377.0,2023-01-11 16:46,2021-04-15,[]
467,10UTmRvoroe6eZ3ViwkpbN,2IjiX4wNgyntlvPU9a0Yy7,Simply The Best,173571.0,66.0,Simply The Best,['Billianne'],2709.0,2023-01-11 21:04,2022-02-25,[]
468,10UTmRvoroe6eZ3ViwkpbN,2IjiX4wNgyntlvPU9a0Yy7,Simply The Best,173571.0,66.0,Simply The Best,['Billianne'],86480.0,2023-01-13 18:29,2022-02-25,[]
469,10UTmRvoroe6eZ3ViwkpbN,2IjiX4wNgyntlvPU9a0Yy7,Simply The Best,173571.0,66.0,Simply The Best,['Billianne'],129811.0,2023-01-13 18:31,2022-02-25,[]
470,5WgW9bG91h4zRUnBr97d6c,7lg5i5BW3Fhmay7kEpyORQ,You Are Safe,469995.0,51.0,Muyè,"['Rampa', 'Adam Port', '&ME']",469995.0,2023-01-13 18:39,2017-11-24,[]
471,5WgW9bG91h4zRUnBr97d6c,7lg5i5BW3Fhmay7kEpyORQ,You Are Safe,469995.0,51.0,Muyè,"['Rampa', 'Adam Port', '&ME']",469995.0,2023-01-13 18:47,2017-11-24,[]
472,5WgW9bG91h4zRUnBr97d6c,7lg5i5BW3Fhmay7kEpyORQ,You Are Safe,469995.0,51.0,Muyè,"['Rampa', 'Adam Port', '&ME']",469995.0,2023-01-13 18:54,2017-11-24,[]
473,5WgW9bG91h4zRUnBr97d6c,7lg5i5BW3Fhmay7kEpyORQ,You Are Safe,469995.0,51.0,Muyè,"['Rampa', 'Adam Port', '&ME']",469995.0,2023-01-13 19:02,2017-11-24,[]
474,5WgW9bG91h4zRUnBr97d6c,7lg5i5BW3Fhmay7kEpyORQ,You Are Safe,469995.0,51.0,Muyè,"['Rampa', 'Adam Port', '&ME']",469995.0,2023-01-13 19:10,2017-11-24,[]
475,5WgW9bG91h4zRUnBr97d6c,7lg5i5BW3Fhmay7kEpyORQ,You Are Safe,469995.0,51.0,Muyè,"['Rampa', 'Adam Port', '&ME']",469995.0,2023-01-13 19:18,2017-11-24,[]
476,5WgW9bG91h4zRUnBr97d6c,7lg5i5BW3Fhmay7kEpyORQ,You Are Safe,469995.0,51.0,Muyè,"['Rampa', 'Adam Port', '&ME']",469995.0,2023-01-13 19:26,2017-11-24,[]
477,5WgW9bG91h4zRUnBr97d6c,7lg5i5BW3Fhmay7kEpyORQ,You Are Safe,469995.0,51.0,Muyè,"['Rampa', 'Adam Port', '&ME']",469995.0,2023-01-13 19:34,2017-11-24,[]
478,5WgW9bG91h4zRUnBr97d6c,7lg5i5BW3Fhmay7kEpyORQ,You Are Safe,469995.0,51.0,Muyè,"['Rampa', 'Adam Port', '&ME']",469995.0,2023-01-13 19:41,2017-11-24,[]
479,5WgW9bG91h4zRUnBr97d6c,7lg5i5BW3Fhmay7kEpyORQ,You Are Safe,469995.0,51.0,Muyè,"['Rampa', 'Adam Port', '&ME']",469995.0,2023-01-13 19:49,2017-11-24,[]
480,0WfOuXw05LJq4ik1lVvTzi,0EdtTRCl3J22AnWrNpH1w9,Isles,246506.0,63.0,Apricots,['Bicep'],441.0,2023-01-13 20:01,2021-01-22,[]
481,6nqq13r13sPOS7C3ydOi7L,6FoaIAh5ydGk4iEk32ECpk,Quasar,250604.0,50.0,Quasar,['Tevvez'],336102.0,2023-01-13 20:12,2021-06-07,[]
482,5Z8Dj3LtbyCMiwE86rhg2f,6o86bV7TAt5x4exc2qLDqC,Actual Life (April 14 - December 17 2020),285375.0,73.0,Marea (we’ve lost dancing),"['Fred again..', 'The Blessed Madonna']",226358.0,2023-01-13 20:16,2021-04-15,[]
483,7pgFHs8K5OgB9PGDY3sysE,2ujt9WEAr3yiAMtQHHkyC4,7,346240.0,60.0,Feed Your Head,['Paul Kalkbrenner'],346240.0,2023-01-13 20:22,2015-08-07,[]
484,4IlqQhaxrGPxmg35YcXXuS,1EFQdXVbYzfSP1KQQoIOzj,Ibiza 2019,256000.0,77.0,Dancin - Krono Remix,"['Aaron Smith', 'Luvli', 'Krono']",4430.0,2023-01-13 20:27,2019-11-11,[]
485,3So3bxnxNIUpbO210NEqo3,35Zg4Ksfyo1PmlztBn3UH6,Sweet Dreams,146874.0,52.0,Caramellow,['Purrple Cat'],2830.0,2023-01-13 20:27,2020-04-08,[]
486,7pgFHs8K5OgB9PGDY3sysE,2ujt9WEAr3yiAMtQHHkyC4,7,346240.0,60.0,Feed Your Head,['Paul Kalkbrenner'],420.0,2023-01-13 20:27,2015-08-07,[]
487,7pgFHs8K5OgB9PGDY3sysE,2ujt9WEAr3yiAMtQHHkyC4,7,346240.0,60.0,Feed Your Head,['Paul Kalkbrenner'],284332.0,2023-01-13 20:27,2015-08-07,[]
488,7rWgGyRK7RAqAAXy4bLft9,7iLuHJkrb9KHPkMgddYigh,Voulez-Vous,260893.0,75.0,Angeleyes,['ABBA'],1480.0,2023-01-13 20:27,1979,[]
489,33tYADyL2aZctrvR59K1bQ,3L1NLn5rcrmV4uVqgaoTI7,Lauren (I Can't Stay Forever),200550.0,66.0,Lauren (I Can't Stay Forever),['Oden & Fatzo'],1800.0,2023-01-13 20:27,2021-10-08,[]
490,33tYADyL2aZctrvR59K1bQ,3L1NLn5rcrmV4uVqgaoTI7,Lauren (I Can't Stay Forever),200550.0,66.0,Lauren (I Can't Stay Forever),['Oden & Fatzo'],1030.0,2023-01-13 20:27,2021-10-08,[]
491,6cy3ki60hLwimwIje7tALf,6EobpC5SDFy5DF50dWNVGF,RITMO (Bad Boys For Life),221714.0,72.0,RITMO (Bad Boys For Life),"['Black Eyed Peas', 'J Balvin']",3220.0,2023-01-13 20:27,2019-10-12,[]
492,6cy3ki60hLwimwIje7tALf,6EobpC5SDFy5DF50dWNVGF,RITMO (Bad Boys For Life),221714.0,72.0,RITMO (Bad Boys For Life),"['Black Eyed Peas', 'J Balvin']",5250.0,2023-01-13 20:27,2019-10-12,[]
493,0jXneVxiitQZsbtftH7HHJ,3HgoCO9wWuPcNhz8Ip4C46,‘The ReVe Festival 2022 - Feel My Rhythm’,208346.0,59.0,BAMBOLEO,['Red Velvet'],1910.0,2023-01-13 20:27,2022-03-21,[]
494,4AO1XhrgJczQ9bNVxdfKQe,1Sf8GsXG32t0jNrX11xqWx,JACKBOYS,250141.0,67.0,WHAT TO DO? (feat. Don Toliver),"['JACKBOYS', 'Travis Scott', 'Don Toliver']",10620.0,2023-01-13 20:27,2019-12-27,[]
495,1kZtyxJakwddLIxfEDDXEx,7DvK67C21i6go7olhjvLgT,FLOP,160500.0,56.0,ALDO RITMO,['Salmo'],9740.0,2023-01-13 20:31,2021-10-01,[]
496,3Y3nRbS2YvT8LsYxvDylny,7FPkaI35RqABwOd1bOHi05,She Looks So Perfect (B-Sides),210424.0,58.0,Disconnected,['5 Seconds of Summer'],1060.0,2023-01-13 20:31,2014,[]
497,1W02hcbdwd4do45YJqSlED,6UhfjhKAcnH61ZGR9zZNFh,Let the Sun Shine (Purple Disco Machine Remix),166750.0,46.0,Let the Sun Shine - Purple Disco Machine Remix,"['Milk & Sugar', 'Purple Disco Machine']",3432.0,2023-01-13 20:31,2021-04-23,[]
498,6cy3ki60hLwimwIje7tALf,6EobpC5SDFy5DF50dWNVGF,RITMO (Bad Boys For Life),221714.0,72.0,RITMO (Bad Boys For Life),"['Black Eyed Peas', 'J Balvin']",183810.0,2023-01-13 20:31,2019-10-12,[]
499,2Xr1dTzJee307rmrkt8c0g,6lheAtw3IcJvflIhLbykih,CKay The First,145800.0,81.0,love nwantiti (ah ah ah),['CKay'],13850.0,2023-01-13 20:31,2019-08-30,[]
500,0V5cvmTKsYmF5FmGGEAfmS,7KPvATOyLVFbV6UR6DujF8,Je te laisserai des mots,160853.0,84.0,Je te laisserai des mots,['Patrick Watson'],850.0,2023-01-13 20:33,2010-09-10,[]
501,1X1DWw2pcNZ8zSub3uhlNz,63eaHsLLsW1e5ISNf7ISZy,#3,202533.0,69.0,Hall of Fame (feat. will.i.am),"['The Script', 'will.i.am']",180.0,2023-01-13 20:33,2012-09-10,[]
502,45OsJpk7HMJKOnMVf2eQsV,4D04TN7Kw7Bq98kfDjUmgh,TAXI DRIVER,174727.0,62.0,10 RAGAZZE (con ERNIA),"['Rkomi', 'Ernia', 'MACE']",1580.0,2023-01-13 20:33,2021-11-30,[]
504,4a76tPg6zxZO5HCQvkopAw,6nAyU48Mf6cWrZlM6nLUpS,"Life's a Bitch, I Just Need an Early Night",207093.0,44.0,I Just Need an Early Night,['Nix Northwest'],2100.0,2023-01-13 20:33,2019-10-18,[]
505,4se25yP3bMpaMAlcxvyJ5Q,2FAzRCz0eQhFMUhDPTxIUb,Vanice,109714.0,65.0,Violin,"['Cookiee Kawaii', 'Dear Silas']",140.0,2023-01-13 20:33,2021-07-30,[]
506,4se25yP3bMpaMAlcxvyJ5Q,2FAzRCz0eQhFMUhDPTxIUb,Vanice,109714.0,65.0,Violin,"['Cookiee Kawaii', 'Dear Silas']",109714.0,2023-01-13 20:33,2021-07-30,[]
507,1fmoCZ6mtMiqA5GHWPcZz9,2HEh23ogCT3wiYfag2iMxD,Moderat,367306.0,62.0,A New Error,['Moderat'],1250.0,2023-01-13 20:33,2009-05-11,[]
508,6He0QxDkF7LMLAyfHL7kHQ,4Pd36LZx3udvliJX2ukwAB,Magica Musica,233040.0,45.0,Namasté (feat. Rkomi),"['Venerus', 'Rkomi', 'MACE']",960.0,2023-01-13 20:33,2021-02-19,[]
509,5NijSs5dAwaIybq1GaRTIe,17dsllSewkPuKbkGWU4chD,Poison,212992.0,78.0,Poison,['Brent Faiyaz'],130.0,2023-01-13 20:33,2016-08-03,[]
510,3B54sVLJ402zGa6Xm4YGNe,4c2p3TdN7NcQfCXyueCNnC,Jungle Rules,233901.0,82.0,Unforgettable,"['French Montana', 'Swae Lee']",70.0,2023-01-13 20:33,2017-07-14,[]
511,1Fem9jSJEleNWT1kgt70ST,5t5P0wZ82mkywdvRwlUQhQ,Hey It's Pomplamoose,185316.0,62.0,Bust Your Knee Caps - Johnny Don't Leave Me,['Pomplamoose'],1130.0,2023-01-13 20:33,2014-06-21,[]
512,31i56LZnwE6uSu3exoHjtB,3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,173119.0,87.0,Neverita,['Bad Bunny'],140.0,2023-01-13 20:33,2022-05-06,[]
513,4Gh924DaL7ydxltm2cfoOT,77EYcClmqkA3rWSWvSOHSN,Petrichor,175611.0,62.0,Fiori di Chernobyl,['Mr.Rain'],11340.0,2023-01-13 20:33,2021-02-12,[]
514,5CQ30WqJwcep0pYcV4AMNc,44Ig8dzqOkvkGDzaUof9lK,Led Zeppelin IV (Deluxe Edition),482830.0,79.0,Stairway to Heaven - Remaster,['Led Zeppelin'],180.0,2023-01-13 20:33,1971-11-08,[]
515,1ktyKCzfI8hooCJP3X2yP5,51yDwPiJNSAOouxDtp1t3G,uNa DiReZioNe giUsTa,215516.0,60.0,uNa DiReZioNe giUsTa,"['yungest Moonstar', 'Neffa', 'thasup']",1270.0,2023-01-13 20:33,2021-07-30,[]
516,0qXP5fMhxGzxALOkXYUxfP,4uObGgFhiUjJNrj298b500,Helios,224520.0,71.0,Loverboy,['A-Wall'],5058.0,2023-01-13 20:33,2019-08-04,[]
517,51pshtuYkgUQnt5huMPbKL,0WzOtZBpXvWdNdH7hCJ4qo,K.I.D.S.,195873.0,79.0,The Spins,['Mac Miller'],1250.0,2023-01-13 20:33,2010-08-13,[]
518,4a76tPg6zxZO5HCQvkopAw,6nAyU48Mf6cWrZlM6nLUpS,"Life's a Bitch, I Just Need an Early Night",207093.0,44.0,I Just Need an Early Night,['Nix Northwest'],38940.0,2023-01-13 20:34,2019-10-18,[]
519,6cy3ki60hLwimwIje7tALf,6EobpC5SDFy5DF50dWNVGF,RITMO (Bad Boys For Life),221714.0,72.0,RITMO (Bad Boys For Life),"['Black Eyed Peas', 'J Balvin']",2430.0,2023-01-13 20:34,2019-10-12,[]
520,0jXneVxiitQZsbtftH7HHJ,3HgoCO9wWuPcNhz8Ip4C46,‘The ReVe Festival 2022 - Feel My Rhythm’,208346.0,59.0,BAMBOLEO,['Red Velvet'],990.0,2023-01-13 20:34,2022-03-21,[]
521,4TNFLwe6DhtR3Wn1JKMqMJ,2rb6C1wUwk7hFOVmfgt19k,Zanaka (Deluxe),248986.0,53.0,Makeba,['Jain'],8800.0,2023-01-13 20:34,2016-11-25,[]
522,4z7maGZkAonDlXlwo8q69f,38tXOrjXUUfQWWV2DRwMio,Blondes Have More Fun,331333.0,72.0,Da Ya Think I'm Sexy?,['Rod Stewart'],1380.0,2023-01-13 20:36,1978-11-24,[]
523,1TanmIWbaUj5NVwJ3k4XPd,2Kudx2lMsMx3svYdb2xe2F,Always Never The Same,219600.0,68.0,Write This Down,['George Strait'],1040.0,2023-01-13 20:36,1999-01-01,[]
524,6XmT8fIEfcS3ZSVEz00U7m,2g3h5sHGcVvbvsit77Sbbb,Neo Surf,200133.0,51.0,Neo Surf,"['GENER8ION', '070 Shake']",940.0,2023-01-13 20:36,2021-10-22,[]
525,72ntMcqS3PC5mdVyOrHunc,2WKOkBQI3FDC1KqWs9pBk2,Last Night a D.J. Saved My Life,281964.0,42.0,Last Night a D.J. Saved My Life (Radio Version) - Bonus Track,['Indeep'],1360.0,2023-01-13 20:36,1983-01-01,[]
526,4QNpBfC0zvjKqPJcyqBy9W,4rG0MhkU6UojACJxkMHIXB,Planet Pit (Deluxe Version),252306.0,82.0,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)","['Pitbull', 'Ne-Yo', 'AFROJACK', 'Nayer']",1240.0,2023-01-13 20:36,2011-06-17,[]
